Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI840,Tim Rademacher,Exp2018,11pxp3,NA,NA,20180709_141951,-72.18921603,42.53581996,324.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
