Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,6,190,2,32,8,19.546,412.542,18.7639,51.2787,97.6019
2018,6,190,2,32,8,19.949,412.31,18.7306,51.2787,97.6447
2018,6,190,2,32,9,20.553,412.30603,18.7376,51.2787,97.6369
2018,6,190,2,32,9,21.162,411.984,18.7657,51.2787,97.6583
2018,6,190,2,32,10,21.566,412.904,18.7842,51.2787,97.6369
2018,6,190,2,32,10,22.17,413.784,18.798,51.2787,97.6155
2018,6,190,2,32,11,22.573,413.52502,18.8033,51.2787,97.6369
2018,6,190,2,32,11,23.38,413.46204,18.8086,51.2787,97.6369
2018,6,190,2,32,12,24.189,414.427,18.8228,51.2787,97.6369
2018,6,190,2,32,13,24.594,414.155,18.8353,51.2787,97.6155
2018,6,190,2,32,13,25.198,413.68298,18.8405,51.2787,97.6155
2018,6,190,2,32,14,25.803,414.013,18.8466,51.252296,97.6155
2018,6,190,2,32,14,26.207,414.286,18.8568,51.252296,97.6369
2018,6,190,2,32,15,26.81,415.016,18.8723,51.2787,97.6233
2018,6,190,2,32,15,27.214,415.29498,18.8734,51.2787,97.6447
2018,6,190,2,32,16,27.819,414.964,18.893,51.2787,97.6019
2018,6,190,2,32,16,28.224,414.944,18.8848,51.2787,97.6447
2018,6,190,2,32,17,28.829,415.941,18.8992,51.2787,97.6233
2018,6,190,2,32,17,29.234,416.17398,18.9225,51.2787,97.6369
2018,6,190,2,32,18,29.838,415.77203,18.9313,51.2787,97.6369
2018,6,190,2,32,18,30.241,416.111,18.9292,51.3051,97.6369
2018,6,190,2,32,19,30.846,416.329,18.9333,51.3051,97.6369
2018,6,190,2,32,19,31.249,416.143,18.947,51.2787,97.6155
2018,6,190,2,32,20,31.855,416.00998,18.9584,51.2787,97.6369
2018,6,190,2,32,20,32.261,416.646,18.9737,51.2787,97.6369
2018,6,190,2,32,21,32.865,416.99298,18.9892,51.252296,97.6155
2018,6,190,2,32,21,33.267,417.08496,18.9804,51.252296,97.6369
2018,6,190,2,32,22,33.873,417.42902,18.9831,51.2787,97.6233
2018,6,190,2,32,22,34.278,416.978,18.9967,51.2787,97.6233
2018,6,190,2,32,23,35.082,417.904,19.0076,51.2787,97.6233
2018,6,190,2,32,23,35.486,418.217,19.025,51.2787,97.6233
2018,6,190,2,32,24,35.889,417.773,19.0216,51.2787,97.6447
2018,6,190,2,32,24,36.495,418.387,19.0199,51.2787,97.6233
2018,6,190,2,32,25,36.901,418.125,19.0381,51.2787,97.6233
2018,6,190,2,32,25,37.507,417.592,19.0409,51.2787,97.6369
2018,6,190,2,32,26,37.911,418.234,19.0474,51.3051,97.6583
2018,6,190,2,32,27,38.516,418.578,19.062,51.2787,97.6369
2018,6,190,2,32,27,39.121,418.17,19.062,51.2787,97.6369
2018,6,190,2,32,28,39.523,418.981,19.0873,51.2787,97.5941
2018,6,190,2,32,28,40.127,419.445,19.093,51.252296,97.6155
2018,6,190,2,32,29,40.531,419.079,19.0856,51.252296,97.6369
2018,6,190,2,32,29,41.133,419.15002,19.0915,51.252296,97.6233
2018,6,190,2,32,30,41.537,419.588,19.1027,51.2787,97.6233
2018,6,190,2,32,30,42.142,420.09903,19.1093,51.2787,97.6233
2018,6,190,2,32,31,42.546,420.12,19.1143,51.2787,97.6233
2018,6,190,2,32,31,43.152,419.875,19.1274,51.2787,97.6233
2018,6,190,2,32,32,43.556,420.37903,19.1355,51.2787,97.6369
2018,6,190,2,32,32,44.161,420.59302,19.1328,51.2787,97.6369
2018,6,190,2,32,33,44.567,420.97803,19.1345,51.2787,97.6233
2018,6,190,2,32,33,45.181,420.981,19.149,51.3051,97.6233
2018,6,190,2,32,34,45.586,420.862,19.1603,51.3051,97.6369
2018,6,190,2,32,34,46.191,421.67203,19.1708,51.3051,97.6155
2018,6,190,2,32,35,46.596,421.619,19.1811,51.2787,97.6369
2018,6,190,2,32,35,47.202,421.754,19.1955,51.2787,97.6155
2018,6,190,2,32,36,47.609,422.025,19.1705,51.252296,97.6369
2018,6,190,2,32,36,48.214,422.48303,19.1793,51.252296,97.6019
2018,6,190,2,32,37,48.618,422.514,19.1947,51.252296,97.6019
2018,6,190,2,32,37,49.223,422.43802,19.2049,51.252296,97.6019
2018,6,190,2,32,38,49.627,422.089,19.2037,51.252296,97.6233
2018,6,190,2,32,38,50.231,421.97498,19.2118,51.2787,97.6233
2018,6,190,2,32,39,50.836,422.13202,19.2084,51.2787,97.6583
2018,6,190,2,32,39,51.238,423.06097,19.2265,51.2787,97.6233
2018,6,190,2,32,40,51.843,423.396,19.2325,51.2787,97.6233
2018,6,190,2,32,40,52.246,423.81598,19.2198,51.3051,97.6369
2018,6,190,2,32,41,52.852,423.9,19.2215,51.2787,97.6155
2018,6,190,2,32,41,53.26,423.812,19.2326,51.2787,97.6369
2018,6,190,2,32,42,53.864,424.077,19.2678,51.3051,97.6155
2018,6,190,2,32,42,54.268,423.57404,19.2736,51.2787,97.6155
2018,6,190,2,32,43,54.873,423.96204,19.2569,51.2787,97.6369
2018,6,190,2,32,43,55.277,424.333,19.2647,51.252296,97.6019
2018,6,190,2,32,44,55.883,424.61603,19.2722,51.252296,97.6233
2018,6,190,2,32,44,56.286,424.98203,19.2907,51.252296,97.6233
2018,6,190,2,32,45,56.889,424.17203,19.2881,51.252296,97.6447
2018,6,190,2,32,45,57.494,424.76,19.2861,51.252296,97.6233
2018,6,190,2,32,46,57.899,425.08795,19.2785,51.2787,97.6369
2018,6,190,2,32,46,58.504,424.856,19.2878,51.2787,97.6369
2018,6,190,2,32,47,58.908,425.08002,19.3019,51.2787,97.6233
2018,6,190,2,32,48,59.513,425.53802,19.3284,51.2787,97.6233
2018,6,190,2,32,48,59.916,425.7,19.3437,51.2787,97.6369
2018,6,190,2,32,49,60.523,426.189,19.3404,51.3051,97.6155
2018,6,190,2,32,49,60.927,426.203,19.3312,51.2787,97.6369
2018,6,190,2,32,50,61.531,426.169,19.3313,51.2787,97.6369
2018,6,190,2,32,50,62.135,426.62503,19.344,51.2787,97.5941
2018,6,190,2,32,51,62.54,427.0,19.3441,51.2787,97.6155
2018,6,190,2,32,51,63.144,427.14697,19.3565,51.2787,97.6233
2018,6,190,2,32,52,63.548,426.95,19.352,51.2787,97.6233
2018,6,190,2,32,52,64.153,427.343,19.3509,51.2787,97.6233
2018,6,190,2,32,53,64.558,427.393,19.369,51.2787,97.6233
2018,6,190,2,32,53,65.164,427.586,19.3756,51.2787,97.6233
2018,6,190,2,32,54,65.567,427.56302,19.3697,51.2787,97.6583
2018,6,190,2,32,54,66.172,427.634,19.3745,51.2787,97.6583
2018,6,190,2,32,55,66.577,428.081,19.3829,51.2787,97.6233
2018,6,190,2,32,55,67.184,428.226,19.3978,51.2787,97.6233
2018,6,190,2,32,56,67.588,428.08,19.4098,51.3051,97.6369
2018,6,190,2,32,56,68.196,428.35202,19.4052,51.3051,97.6155
2018,6,190,2,32,57,68.599,429.11902,19.3931,51.2787,97.6369
2018,6,190,2,32,57,69.204,429.54797,19.4151,51.2787,97.6155
2018,6,190,2,32,58,69.81,429.626,19.4312,51.2787,97.6155
2018,6,190,2,32,58,70.212,429.44397,19.4183,51.252296,97.6369
2018,6,190,2,32,59,70.817,429.249,19.4116,51.252296,97.6369
2018,6,190,2,32,59,71.221,429.351,19.4258,51.2787,97.6233
2018,6,190,2,33,0,71.826,429.5,19.4368,51.2787,97.6233
2018,6,190,2,33,0,72.228,429.72498,19.4373,51.2787,97.6233
2018,6,190,2,33,1,72.833,429.83597,19.4334,51.2787,97.6369
2018,6,190,2,33,1,73.238,429.81903,19.4354,51.2787,97.6369
2018,6,190,2,33,2,73.842,429.72998,19.4364,51.2787,97.6583
2018,6,190,2,33,2,74.245,430.192,19.4445,51.2787,97.6369
2018,6,190,2,33,3,74.851,430.381,19.4519,51.3051,97.6369
