Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,177,5,31,38,41.88,441.246,12.3484,51.2787,97.81979
2018,5,177,5,31,38,42.282,441.01404,12.347,51.2787,97.81979
2018,5,177,5,31,39,42.889,441.02402,12.3569,51.2787,97.8062
2018,5,177,5,31,39,43.696,441.221,12.38,51.2787,97.8062
2018,5,177,5,31,40,43.902,441.362,12.3905,51.2787,97.8062
2018,5,177,5,31,40,44.308,441.33603,12.3968,51.2787,97.8062
2018,5,177,5,31,41,44.914,441.85602,12.4109,51.2787,97.8276
2018,5,177,5,31,41,45.32,442.27798,12.4322,51.2787,97.8062
2018,5,177,5,31,42,45.93,441.83405,12.4375,51.3051,97.81979
2018,5,177,5,31,42,46.34,442.012,12.4387,51.3051,97.81979
2018,5,177,5,31,43,46.945,441.711,12.4394,51.3051,97.841194
2018,5,177,5,31,43,47.351,441.37,12.4565,51.3051,97.81979
2018,5,177,5,31,44,47.957,441.23804,12.47,51.3051,97.81979
2018,5,177,5,31,44,48.764,441.438,12.4708,51.3051,97.7984
2018,5,177,5,31,45,49.575,441.90698,12.4865,51.252296,97.7984
2018,5,177,5,31,46,49.981,442.141,12.4928,51.252296,97.81979
2018,5,177,5,31,46,50.587,442.099,12.5041,51.252296,97.8062
2018,5,177,5,31,47,50.993,441.843,12.4963,51.2787,97.8062
2018,5,177,5,31,47,51.599,442.52,12.5086,51.2787,97.8276
2018,5,177,5,31,48,52.006,443.215,12.5302,51.2787,97.8062
2018,5,177,5,31,48,52.612,443.358,12.5427,51.2787,97.8062
2018,5,177,5,31,49,53.02,443.91296,12.56,51.3051,97.8062
2018,5,177,5,31,50,53.827,443.70197,12.5676,51.3051,97.81979
2018,5,177,5,31,50,54.639,443.83203,12.5831,51.3051,97.841194
2018,5,177,5,31,51,55.046,444.178,12.5939,51.3051,97.81979
2018,5,177,5,31,51,55.652,444.22,12.6084,51.3051,97.81979
2018,5,177,5,31,52,56.06,444.37198,12.6164,51.2787,97.81979
2018,5,177,5,31,52,56.667,444.194,12.6184,51.2787,97.7984
2018,5,177,5,31,53,57.075,444.20398,12.6219,51.2787,97.81979
2018,5,177,5,31,53,57.681,444.203,12.6454,51.252296,97.81979
2018,5,177,5,31,54,58.487,444.515,12.6489,51.252296,97.841194
2018,5,177,5,31,54,58.693,444.88403,12.6524,51.2787,97.8276
2018,5,177,5,31,55,59.298,444.974,12.6725,51.2787,97.8276
2018,5,177,5,31,55,59.704,444.98297,12.686,51.2787,97.8276
2018,5,177,5,31,56,60.31,444.91,12.6795,51.2787,97.8062
2018,5,177,5,31,56,60.717,444.857,12.6763,51.3051,97.8062
2018,5,177,5,31,57,61.323,445.0,12.6903,51.3051,97.81979
2018,5,177,5,31,57,61.73,444.885,12.7023,51.3051,97.81979
2018,5,177,5,31,58,62.336,445.047,12.7065,51.3051,97.81979
2018,5,177,5,31,58,62.742,445.15802,12.7031,51.3051,97.841194
2018,5,177,5,31,59,63.75,444.879,12.7203,51.3051,97.7984
2018,5,177,5,32,0,64.356,444.33197,12.7415,51.2787,97.81979
2018,5,177,5,32,0,64.763,444.74902,12.7501,51.2787,97.81979
2018,5,177,5,32,1,65.37,445.359,12.743,51.252296,97.81979
2018,5,177,5,32,1,65.777,445.425,12.7581,51.252296,97.81979
2018,5,177,5,32,2,66.384,445.95496,12.7746,51.252296,97.8062
2018,5,177,5,32,2,66.79,446.409,12.775,51.3051,97.8276
2018,5,177,5,32,3,67.397,446.328,12.787,51.2787,97.81979
2018,5,177,5,32,4,68.003,445.397,12.7925,51.2787,97.841194
2018,5,177,5,32,4,68.809,446.03802,12.7921,51.3051,97.81979
2018,5,177,5,32,5,69.42,445.85098,12.7857,51.3051,97.841194
2018,5,177,5,32,6,70.026,446.414,12.812,51.3051,97.81979
2018,5,177,5,32,6,70.432,446.75998,12.8031,51.3051,97.81979
2018,5,177,5,32,7,71.038,446.99402,12.8078,51.2787,97.7984
2018,5,177,5,32,7,71.444,446.895,12.8258,51.2787,97.81979
2018,5,177,5,32,8,72.051,447.072,12.836,51.2787,97.81979
2018,5,177,5,32,8,72.456,447.616,12.8448,51.2787,97.8062
2018,5,177,5,32,9,73.063,447.43802,12.8434,51.2787,97.8062
2018,5,177,5,32,9,73.675,447.349,12.8472,51.2787,97.81979
2018,5,177,5,32,10,74.081,447.69803,12.8544,51.2787,97.8276
2018,5,177,5,32,10,74.688,447.74298,12.8559,51.2787,97.8062
2018,5,177,5,32,11,75.095,447.18,12.8671,51.3051,97.841194
2018,5,177,5,32,11,75.5,447.24597,12.8734,51.3051,97.841194
2018,5,177,5,32,12,76.107,447.24103,12.88,51.3051,97.841194
2018,5,177,5,32,12,76.514,447.24597,12.8988,51.3051,97.81979
2018,5,177,5,32,13,77.123,447.471,12.8827,51.3051,97.841194
2018,5,177,5,32,13,77.728,447.224,12.888,51.3051,97.81979
2018,5,177,5,32,14,78.138,446.84503,12.9047,51.3051,97.81979
2018,5,177,5,32,14,78.744,447.04898,12.8979,51.3051,97.81979
2018,5,177,5,32,15,79.151,447.732,12.9059,51.2787,97.7984
2018,5,177,5,32,15,79.757,448.50003,12.9224,51.2787,97.8062
2018,5,177,5,32,16,80.163,449.015,12.9267,51.2787,97.8062
2018,5,177,5,32,16,80.77,449.081,12.9283,51.2787,97.8062
2018,5,177,5,32,17,81.176,449.066,12.9141,51.2787,97.841194
2018,5,177,5,32,17,81.783,449.222,12.9258,51.2787,97.841194
2018,5,177,5,32,18,82.189,449.625,12.9373,51.3051,97.81979
2018,5,177,5,32,18,82.796,449.25198,12.9457,51.3051,97.841194
2018,5,177,5,32,19,83.605,448.75104,12.9529,51.2787,97.841194
2018,5,177,5,32,19,83.81,449.432,12.9441,51.2787,97.841194
2018,5,177,5,32,20,84.216,449.707,12.9737,51.3051,97.81979
2018,5,177,5,32,21,84.823,449.66602,12.9743,51.3051,97.841194
2018,5,177,5,32,21,85.228,449.64798,12.9815,51.3051,97.81979
2018,5,177,5,32,22,85.836,449.819,12.9929,51.3051,97.7984
2018,5,177,5,32,22,86.243,450.19598,12.9884,51.2787,97.7984
2018,5,177,5,32,23,86.849,450.036,12.9933,51.2787,97.8062
2018,5,177,5,32,23,87.457,450.156,12.9984,51.2787,97.8276
2018,5,177,5,32,24,87.862,450.329,13.0076,51.2787,97.8276
2018,5,177,5,32,24,88.67,449.83902,13.0089,51.2787,97.8276
2018,5,177,5,32,25,88.875,449.563,13.0072,51.2787,97.81979
2018,5,177,5,32,25,89.481,450.27698,13.0058,51.2787,97.81979
2018,5,177,5,32,26,89.888,450.18802,13.0113,51.3051,97.841194
2018,5,177,5,32,26,90.494,450.61798,13.0183,51.3051,97.841194
2018,5,177,5,32,27,90.901,451.48804,13.0251,51.3051,97.841194
2018,5,177,5,32,27,91.508,451.40802,13.0263,51.3051,97.841194
2018,5,177,5,32,28,91.914,451.56702,13.0325,51.3051,97.81979
2018,5,177,5,32,28,92.521,451.82498,13.0302,51.3051,97.81979
2018,5,177,5,32,29,92.926,451.362,13.0367,51.3051,97.7984
2018,5,177,5,32,29,93.734,451.39197,13.0573,51.2787,97.7984
2018,5,177,5,32,30,93.939,451.94504,13.0635,51.2787,97.81979
2018,5,177,5,32,30,94.546,451.84497,13.0661,51.2787,97.81979
2018,5,177,5,32,31,94.952,451.83102,13.061,51.2787,97.8062
2018,5,177,5,32,31,95.558,451.099,13.046,51.2787,97.8276
2018,5,177,5,32,32,95.965,450.989,13.0661,51.2787,97.8062
2018,5,177,5,32,32,96.571,450.71902,13.0726,51.2787,97.8062
2018,5,177,5,32,33,97.177,450.82596,13.0716,51.2787,97.8062
2018,5,177,5,32,33,97.583,450.992,13.0755,51.2787,97.841194
2018,5,177,5,32,34,98.189,451.42398,13.0835,51.2787,97.81979
2018,5,177,5,32,34,98.797,452.005,13.0887,51.3051,97.841194
2018,5,177,5,32,35,99.607,451.79297,13.091,51.3051,97.81979
2018,5,177,5,32,36,100.214,453.35004,13.0826,51.3051,97.81979
2018,5,177,5,32,36,100.62,453.258,13.1025,51.3051,97.81979
2018,5,177,5,32,37,101.227,452.738,13.1145,51.3051,97.81979
2018,5,177,5,32,37,101.632,453.41602,13.1203,51.2787,97.81979
2018,5,177,5,32,38,102.235,453.323,13.1236,51.2787,97.8062
2018,5,177,5,32,38,102.641,453.53397,13.1418,51.2787,97.8062
2018,5,177,5,32,39,103.248,454.09796,13.1413,51.2787,97.8062
2018,5,177,5,32,39,103.654,453.331,13.1315,51.3051,97.8276
2018,5,177,5,32,40,104.26,453.31302,13.1425,51.2787,97.8062
2018,5,177,5,32,40,104.666,453.37903,13.1452,51.2787,97.8062
2018,5,177,5,32,41,105.269,453.576,13.1426,51.3051,97.81979
2018,5,177,5,32,41,105.674,454.04202,13.1462,51.3051,97.81979
2018,5,177,5,32,42,106.277,454.084,13.1466,51.3051,97.841194
2018,5,177,5,32,42,106.684,454.545,13.1638,51.3051,97.81979
2018,5,177,5,32,43,107.303,454.567,13.1725,51.3051,97.841194
2018,5,177,5,32,44,107.914,454.42297,13.1691,51.3051,97.81979
2018,5,177,5,32,44,108.323,455.18195,13.1644,51.3051,97.7984
2018,5,177,5,32,45,108.929,455.364,13.1701,51.2787,97.81979
2018,5,177,5,32,45,109.336,455.037,13.1845,51.2787,97.7848
2018,5,177,5,32,46,109.946,455.253,13.1864,51.2787,97.7848
2018,5,177,5,32,46,110.353,454.68796,13.175,51.2787,97.81979
2018,5,177,5,32,47,110.959,454.382,13.1804,51.2787,97.8062
2018,5,177,5,32,47,111.366,455.289,13.1923,51.3051,97.8062
2018,5,177,5,32,48,111.969,455.04898,13.1874,51.2787,97.8062
2018,5,177,5,32,48,112.376,454.502,13.1913,51.2787,97.8062
2018,5,177,5,32,49,112.982,454.897,13.1888,51.3051,97.81979
2018,5,177,5,32,49,113.388,455.138,13.1875,51.3051,97.81979
2018,5,177,5,32,50,113.994,455.269,13.1966,51.3051,97.841194
2018,5,177,5,32,50,114.4,455.55,13.2133,51.3051,97.81979
2018,5,177,5,32,51,115.006,455.37,13.2133,51.3051,97.81979
2018,5,177,5,32,51,115.412,455.357,13.2194,51.2787,97.7984
2018,5,177,5,32,52,116.018,454.875,13.2259,51.2787,97.81979
2018,5,177,5,32,52,116.43,454.89102,13.2238,51.2787,97.81979
2018,5,177,5,32,53,117.036,455.56796,13.221,51.2787,97.8062
