Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,177,3,49,44,7.844,502.5021,-999.0,50.57486,97.73774
2018,5,177,3,49,45,8.45,502.9325,-999.0,50.57486,97.73774
2018,5,177,3,49,45,8.853,504.7207,-999.0,50.57486,97.73774
2018,5,177,3,49,46,9.457,505.05832,-999.0,50.57486,97.73774
2018,5,177,3,49,46,9.862,504.84137,-999.0,50.57486,97.73774
2018,5,177,3,49,47,10.465,505.5639,-999.0,50.57486,97.73774
2018,5,177,3,49,48,11.07,506.38922,-999.0,50.57486,97.73774
2018,5,177,3,49,48,11.474,506.43173,-999.0,50.57486,97.73774
2018,5,177,3,49,49,12.077,505.2804,-999.0,50.57486,97.73774
2018,5,177,3,49,49,12.48,505.29388,-999.0,50.57486,97.73774
2018,5,177,3,49,50,13.084,506.82632,-999.0,50.57486,97.73774
2018,5,177,3,49,50,13.489,508.865,-999.0,50.57486,97.73774
2018,5,177,3,49,51,14.092,509.70856,-999.0,50.57486,97.73774
2018,5,177,3,49,51,14.497,510.05975,-999.0,50.57486,97.71659
2018,5,177,3,49,52,15.102,510.76752,-999.0,50.57486,97.73774
2018,5,177,3,49,52,15.506,511.0989,-999.0,50.57486,97.73774
2018,5,177,3,49,53,16.112,511.8448,-999.0,50.57486,97.73774
2018,5,177,3,49,53,16.515,512.00275,-999.0,50.57486,97.73774
2018,5,177,3,49,54,17.12,512.6818,-999.0,50.549057,97.73774
2018,5,177,3,49,54,17.526,514.7972,-999.0,50.549057,97.73774
2018,5,177,3,49,55,18.129,517.1832,-999.0,50.549057,97.73774
2018,5,177,3,49,55,18.533,528.891,-999.0,50.549057,97.73774
2018,5,177,3,49,56,19.136,520.1666,-999.0,50.549057,97.73774
2018,5,177,3,49,56,19.74,510.78244,-999.0,50.549057,97.73774
2018,5,177,3,49,57,20.145,521.8826,-999.0,50.549057,97.73774
2018,5,177,3,49,57,20.75,522.4966,-999.0,50.549057,97.73774
2018,5,177,3,49,58,21.153,522.3026,-999.0,50.57486,97.73774
2018,5,177,3,49,58,21.759,523.5582,-999.0,50.57486,97.73774
2018,5,177,3,49,59,22.162,514.7377,-999.0,50.57486,97.73774
2018,5,177,3,49,59,22.767,515.04205,-999.0,50.57486,97.73774
2018,5,177,3,50,0,23.17,526.0734,-999.0,50.57486,97.73774
2018,5,177,3,50,0,23.775,526.058,-999.0,50.57486,97.71659
2018,5,177,3,50,1,24.18,525.42957,-999.0,50.57486,97.73774
2018,5,177,3,50,1,24.783,525.49475,-999.0,50.57486,97.73774
2018,5,177,3,50,2,25.187,524.17236,-999.0,50.57486,97.73774
2018,5,177,3,50,2,25.789,523.86536,-999.0,50.57486,97.73774
2018,5,177,3,50,3,26.396,524.2107,-999.0,50.57486,97.73774
2018,5,177,3,50,3,26.8,525.7172,-999.0,50.57486,97.73774
2018,5,177,3,50,4,27.406,527.9169,-999.0,50.60057,97.71659
2018,5,177,3,50,4,27.812,528.86487,-999.0,50.549057,97.73774
2018,5,177,3,50,5,28.416,529.6349,-999.0,50.549057,97.73774
2018,5,177,3,50,5,28.821,531.32263,-999.0,50.549057,97.73774
2018,5,177,3,50,6,29.425,532.7515,-999.0,50.549057,97.73774
2018,5,177,3,50,6,29.83,532.59375,-999.0,50.57486,97.73774
2018,5,177,3,50,7,30.435,532.79755,-999.0,50.57486,97.73774
2018,5,177,3,50,7,30.84,534.1462,-999.0,50.57486,97.73774
2018,5,177,3,50,8,31.446,534.964,-999.0,50.57486,97.73774
2018,5,177,3,50,8,31.851,534.6194,-999.0,50.57486,97.73774
2018,5,177,3,50,9,32.455,533.18616,-999.0,50.57486,97.73774
2018,5,177,3,50,10,33.061,533.00055,-999.0,50.57486,97.73774
2018,5,177,3,50,10,33.465,533.2492,-999.0,50.57486,97.73774
2018,5,177,3,50,11,34.069,533.0075,-999.0,50.57486,97.73774
2018,5,177,3,50,11,34.473,533.8236,-999.0,50.57486,97.73774
2018,5,177,3,50,12,35.079,535.48694,-999.0,50.57486,97.73774
2018,5,177,3,50,12,35.484,537.29266,-999.0,50.57486,97.73774
2018,5,177,3,50,13,36.089,537.6285,-999.0,50.57486,97.73774
2018,5,177,3,50,13,36.492,537.4676,-999.0,50.57486,97.73774
2018,5,177,3,50,14,37.096,538.2902,-999.0,50.549057,97.73774
2018,5,177,3,50,14,37.499,538.7524,-999.0,50.549057,97.73774
2018,5,177,3,50,15,38.104,537.8785,-999.0,50.549057,97.73774
2018,5,177,3,50,15,38.507,537.1611,-999.0,50.549057,97.73774
2018,5,177,3,50,16,39.111,537.3932,-999.0,50.549057,97.73774
2018,5,177,3,50,16,39.517,540.3496,-999.0,50.549057,97.71659
2018,5,177,3,50,17,40.12,542.5421,-999.0,50.57486,97.73774
2018,5,177,3,50,17,40.732,543.4412,-999.0,50.549057,97.73774
2018,5,177,3,50,18,41.137,544.54456,-999.0,50.549057,97.73774
2018,5,177,3,50,18,41.741,562.3336,-999.0,50.549057,97.73774
2018,5,177,3,50,19,42.144,551.3257,-999.0,50.549057,97.73774
2018,5,177,3,50,19,42.75,537.3589,-999.0,50.549057,97.73774
2018,5,177,3,50,20,43.154,552.03,-999.0,50.549057,97.73774
2018,5,177,3,50,20,43.759,550.8198,-999.0,50.549057,97.71659
2018,5,177,3,50,21,44.163,547.82196,-999.0,50.549057,97.73774
2018,5,177,3,50,21,44.767,546.2309,-999.0,50.57486,97.73774
2018,5,177,3,50,22,45.173,545.73785,-999.0,50.57486,97.73774
2018,5,177,3,50,22,45.778,546.9201,-999.0,50.57486,97.73774
2018,5,177,3,50,23,46.181,547.633,-999.0,50.57486,97.73774
2018,5,177,3,50,23,46.785,548.4905,-999.0,50.57486,97.73774
2018,5,177,3,50,24,47.189,549.1972,-999.0,50.57486,97.71659
2018,5,177,3,50,24,47.792,548.48944,-999.0,50.57486,97.73774
2018,5,177,3,50,25,48.402,549.6172,-999.0,50.57486,97.73774
2018,5,177,3,50,25,48.805,551.4031,-999.0,50.57486,97.71659
2018,5,177,3,50,26,49.41,552.161,-999.0,50.549057,97.73774
2018,5,177,3,50,26,49.814,553.13916,-999.0,50.549057,97.73774
2018,5,177,3,50,27,50.418,554.237,-999.0,50.549057,97.73774
2018,5,177,3,50,27,50.822,554.3943,-999.0,50.549057,97.73774
2018,5,177,3,50,28,51.425,553.8707,-999.0,50.549057,97.73774
2018,5,177,3,50,28,51.829,554.8129,-999.0,50.549057,97.71659
2018,5,177,3,50,29,52.432,556.8624,-999.0,50.549057,97.73774
2018,5,177,3,50,29,52.837,558.95776,-999.0,50.549057,97.73774
2018,5,177,3,50,30,53.441,560.6052,-999.0,50.57486,97.73774
2018,5,177,3,50,31,54.046,560.3151,-999.0,50.57486,97.71659
2018,5,177,3,50,31,54.45,559.1946,-999.0,50.57486,97.73774
2018,5,177,3,50,32,55.054,557.479,-999.0,50.57486,97.73774
2018,5,177,3,50,32,55.46,556.8658,-999.0,50.57486,97.73774
2018,5,177,3,50,33,56.066,558.45105,-999.0,50.57486,97.71659
2018,5,177,3,50,33,56.47,559.7793,-999.0,50.57486,97.73774
2018,5,177,3,50,34,57.075,560.88416,-999.0,50.57486,97.73774
2018,5,177,3,50,34,57.477,561.07324,-999.0,50.57486,97.73774
2018,5,177,3,50,35,58.08,561.767,-999.0,50.57486,97.73774
2018,5,177,3,50,35,58.483,563.64404,-999.0,50.57486,97.71659
2018,5,177,3,50,36,59.087,565.3653,-999.0,50.57486,97.73774
2018,5,177,3,50,36,59.492,566.44104,-999.0,50.57486,97.73774
2018,5,177,3,50,37,60.098,566.25977,-999.0,50.57486,97.71659
2018,5,177,3,50,37,60.504,565.1161,-999.0,50.57486,97.73774
2018,5,177,3,50,38,61.109,564.43,-999.0,50.57486,97.73774
2018,5,177,3,50,38,61.721,564.7206,-999.0,50.57486,97.73774
2018,5,177,3,50,39,62.124,565.36084,-999.0,50.57486,97.73774
2018,5,177,3,50,39,62.728,565.2479,-999.0,50.57486,97.73774
2018,5,177,3,50,40,63.133,566.39667,-999.0,50.57486,97.73774
2018,5,177,3,50,40,63.738,567.1802,-999.0,50.57486,97.73774
2018,5,177,3,50,41,64.141,567.7369,-999.0,50.57486,97.73774
2018,5,177,3,50,41,64.747,569.3768,-999.0,50.57486,97.73774
2018,5,177,3,50,42,65.152,570.0799,-999.0,50.57486,97.73774
2018,5,177,3,50,42,65.755,569.42224,-999.0,50.57486,97.73774
2018,5,177,3,50,43,66.16,570.25146,-999.0,50.57486,97.73774
2018,5,177,3,50,43,66.765,571.2795,-999.0,50.57486,97.73774
2018,5,177,3,50,44,67.169,571.7947,-999.0,50.57486,97.73774
2018,5,177,3,50,44,67.775,572.7121,-999.0,50.57486,97.73774
2018,5,177,3,50,45,68.18,574.5679,-999.0,50.57486,97.73774
2018,5,177,3,50,45,68.783,574.91766,-999.0,50.57486,97.73774
2018,5,177,3,50,46,69.387,573.83997,-999.0,50.57486,97.73774
2018,5,177,3,50,46,69.79,574.29816,-999.0,50.57486,97.73774
2018,5,177,3,50,47,70.397,574.4967,-999.0,50.57486,97.73774
2018,5,177,3,50,47,70.806,573.1826,-999.0,50.57486,97.73774
2018,5,177,3,50,48,71.411,572.9214,-999.0,50.57486,97.73774
2018,5,177,3,50,48,71.814,573.4466,-999.0,50.60057,97.73774
2018,5,177,3,50,49,72.418,574.7419,-999.0,50.60057,97.73774
2018,5,177,3,50,49,72.822,576.31805,-999.0,50.57486,97.73774
2018,5,177,3,50,50,73.427,577.45886,-999.0,50.57486,97.73774
2018,5,177,3,50,51,74.032,578.54126,-999.0,50.57486,97.73774
2018,5,177,3,50,51,74.435,599.1269,-999.0,50.57486,97.73774
2018,5,177,3,50,51,74.841,563.0687,-999.0,50.57486,97.73774
2018,5,177,3,50,52,75.443,543.5181,-999.0,50.57486,97.73774
2018,5,177,3,50,53,76.048,583.09534,-999.0,50.57486,97.73774
2018,5,177,3,50,53,76.453,586.14233,-999.0,50.57486,97.73774
2018,5,177,3,50,54,77.058,583.8985,-999.0,50.57486,97.73774
