Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI820,David Basler,SoilResp2018,05p4,14.0,NA,20180626_034916,-72.18879682,42.53574687,348.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
