Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI820,Brooklynn Davis,SoilResp2018,13p3,16,NA,20180628_144602,-72.18915911,42.53624739,321.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
