Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,179,2,6,36,28.218,418.66113,-999.0,50.60057,96.42884
2018,5,179,2,6,37,28.622,417.86737,-999.0,50.57486,96.42884
2018,5,179,2,6,37,29.226,417.82993,-999.0,50.57486,96.42884
2018,5,179,2,6,38,29.629,417.61847,-999.0,50.57486,96.44968
2018,5,179,2,6,38,30.233,417.1852,-999.0,50.57486,96.44968
2018,5,179,2,6,39,30.637,418.078,-999.0,50.57486,96.42884
2018,5,179,2,6,39,31.243,418.967,-999.0,50.57486,96.42884
2018,5,179,2,6,40,31.647,418.70416,-999.0,50.57486,96.44968
2018,5,179,2,6,40,32.251,417.94806,-999.0,50.57486,96.42884
2018,5,179,2,6,41,32.656,417.46216,-999.0,50.57486,96.42884
2018,5,179,2,6,41,33.261,418.69843,-999.0,50.57486,96.42884
2018,5,179,2,6,42,33.867,419.06235,-999.0,50.57486,96.44968
2018,5,179,2,6,42,34.271,419.45807,-999.0,50.57486,96.44968
2018,5,179,2,6,43,34.876,419.59537,-999.0,50.57486,96.44968
2018,5,179,2,6,43,35.281,419.2268,-999.0,50.57486,96.44968
2018,5,179,2,6,44,35.885,419.31696,-999.0,50.57486,96.44968
2018,5,179,2,6,44,36.29,419.10925,-999.0,50.57486,96.44968
2018,5,179,2,6,45,36.895,419.9436,-999.0,50.60057,96.42884
2018,5,179,2,6,45,37.299,420.5188,-999.0,50.57486,96.44968
2018,5,179,2,6,46,37.902,419.98975,-999.0,50.57486,96.44968
2018,5,179,2,6,46,38.306,420.15283,-999.0,50.57486,96.42884
2018,5,179,2,6,47,38.911,421.05975,-999.0,50.57486,96.44968
2018,5,179,2,6,47,39.314,422.62183,-999.0,50.60057,96.42884
2018,5,179,2,6,48,39.919,422.5625,-999.0,50.57486,96.42884
2018,5,179,2,6,48,40.324,421.64047,-999.0,50.57486,96.42884
2018,5,179,2,6,49,40.931,421.65472,-999.0,50.57486,96.42884
2018,5,179,2,6,49,41.537,422.2068,-999.0,50.57486,96.42884
2018,5,179,2,6,50,41.942,422.7733,-999.0,50.57486,96.42884
2018,5,179,2,6,50,42.547,422.43405,-999.0,50.57486,96.42884
2018,5,179,2,6,51,42.952,422.6615,-999.0,50.57486,96.42884
2018,5,179,2,6,51,43.555,422.91296,-999.0,50.57486,96.44968
2018,5,179,2,6,52,43.965,423.0204,-999.0,50.57486,96.42884
2018,5,179,2,6,52,44.57,423.46735,-999.0,50.57486,96.44968
2018,5,179,2,6,53,44.976,424.41064,-999.0,50.57486,96.44968
2018,5,179,2,6,53,45.581,424.38617,-999.0,50.57486,96.44968
2018,5,179,2,6,54,45.986,423.21924,-999.0,50.57486,96.44968
2018,5,179,2,6,54,46.592,423.7366,-999.0,50.57486,96.44968
2018,5,179,2,6,55,46.997,425.11505,-999.0,50.57486,96.44968
2018,5,179,2,6,55,47.601,425.1148,-999.0,50.60057,96.44968
2018,5,179,2,6,56,48.207,425.24738,-999.0,50.60057,96.42884
2018,5,179,2,6,57,48.611,424.9815,-999.0,50.60057,96.42884
2018,5,179,2,6,57,49.214,425.2048,-999.0,50.60057,96.42884
2018,5,179,2,6,58,49.618,425.56555,-999.0,50.60057,96.42884
2018,5,179,2,6,58,50.224,425.9517,-999.0,50.60057,96.44968
2018,5,179,2,6,59,50.628,426.53998,-999.0,50.60057,96.42884
2018,5,179,2,6,59,51.232,425.80023,-999.0,50.60057,96.42884
2018,5,179,2,7,0,51.636,426.83884,-999.0,50.60057,96.42884
2018,5,179,2,7,0,52.24,427.49283,-999.0,50.60057,96.44968
2018,5,179,2,7,1,52.644,427.49237,-999.0,50.60057,96.42884
2018,5,179,2,7,1,53.249,427.5328,-999.0,50.57486,96.42884
2018,5,179,2,7,2,53.654,428.07755,-999.0,50.57486,96.42884
2018,5,179,2,7,2,54.258,428.5022,-999.0,50.57486,96.42884
2018,5,179,2,7,3,54.662,428.9135,-999.0,50.57486,96.42884
2018,5,179,2,7,3,55.266,429.5025,-999.0,50.60057,96.44968
2018,5,179,2,7,4,55.871,429.96362,-999.0,50.60057,96.42884
2018,5,179,2,7,4,56.275,429.9945,-999.0,50.60057,96.44968
2018,5,179,2,7,5,56.879,430.3812,-999.0,50.57486,96.42884
2018,5,179,2,7,5,57.282,430.94998,-999.0,50.57486,96.42884
2018,5,179,2,7,6,57.888,431.31378,-999.0,50.57486,96.42884
2018,5,179,2,7,6,58.292,431.4419,-999.0,50.57486,96.42884
2018,5,179,2,7,7,58.898,431.59705,-999.0,50.60057,96.42884
2018,5,179,2,7,7,59.305,432.4594,-999.0,50.57486,96.42884
2018,5,179,2,7,8,59.91,433.50342,-999.0,50.57486,96.42884
2018,5,179,2,7,8,60.314,433.32486,-999.0,50.57486,96.42884
2018,5,179,2,7,9,60.92,432.7936,-999.0,50.57486,96.42884
2018,5,179,2,7,9,61.326,433.1227,-999.0,50.60057,96.44968
2018,5,179,2,7,10,61.93,434.00488,-999.0,50.60057,96.42884
2018,5,179,2,7,10,62.334,434.46283,-999.0,50.60057,96.42884
2018,5,179,2,7,11,62.938,434.11017,-999.0,50.60057,96.44968
2018,5,179,2,7,11,63.543,434.46753,-999.0,50.60057,96.42884
2018,5,179,2,7,12,63.947,435.31033,-999.0,50.60057,96.42884
2018,5,179,2,7,12,64.551,436.00754,-999.0,50.57486,96.42884
2018,5,179,2,7,13,64.953,435.9759,-999.0,50.57486,96.44968
2018,5,179,2,7,13,65.558,437.092,-999.0,50.57486,96.44968
2018,5,179,2,7,14,65.962,437.76978,-999.0,50.57486,96.44968
2018,5,179,2,7,14,66.566,437.09937,-999.0,50.60057,96.44968
2018,5,179,2,7,15,66.97,437.64105,-999.0,50.60057,96.42884
2018,5,179,2,7,15,67.575,437.9599,-999.0,50.60057,96.42884
2018,5,179,2,7,16,67.979,438.10004,-999.0,50.60057,96.42884
2018,5,179,2,7,16,68.583,438.623,-999.0,50.57486,96.42884
2018,5,179,2,7,17,69.187,438.7886,-999.0,50.57486,96.44968
2018,5,179,2,7,17,69.592,439.66068,-999.0,50.57486,96.42884
2018,5,179,2,7,18,70.196,440.21887,-999.0,50.57486,96.44968
2018,5,179,2,7,18,70.601,440.43332,-999.0,50.57486,96.44968
2018,5,179,2,7,19,71.207,440.89178,-999.0,50.57486,96.42884
2018,5,179,2,7,20,71.609,440.51117,-999.0,50.57486,96.44968
2018,5,179,2,7,20,72.216,440.96643,-999.0,50.57486,96.42884
2018,5,179,2,7,21,72.621,442.35742,-999.0,50.60057,96.42884
2018,5,179,2,7,21,73.227,442.83707,-999.0,50.60057,96.44968
2018,5,179,2,7,22,73.63,443.24054,-999.0,50.60057,96.44968
2018,5,179,2,7,22,74.235,443.6648,-999.0,50.60057,96.42884
2018,5,179,2,7,23,74.641,443.46222,-999.0,50.60057,96.44968
2018,5,179,2,7,23,75.247,444.3246,-999.0,50.57486,96.42884
2018,5,179,2,7,24,75.651,445.5168,-999.0,50.57486,96.42884
2018,5,179,2,7,24,76.258,445.78506,-999.0,50.57486,96.42884
2018,5,179,2,7,25,76.663,445.5516,-999.0,50.57486,96.44968
2018,5,179,2,7,25,77.267,445.72696,-999.0,50.57486,96.44968
2018,5,179,2,7,26,77.871,446.22626,-999.0,50.57486,96.42884
2018,5,179,2,7,26,78.275,446.5998,-999.0,50.57486,96.42884
2018,5,179,2,7,27,78.88,446.74353,-999.0,50.57486,96.44968
2018,5,179,2,7,27,79.285,446.4882,-999.0,50.57486,96.42884
2018,5,179,2,7,28,79.889,446.13007,-999.0,50.57486,96.44968
2018,5,179,2,7,28,80.292,446.53668,-999.0,50.57486,96.44968
2018,5,179,2,7,29,80.898,446.76886,-999.0,50.57486,96.42884
2018,5,179,2,7,29,81.303,447.20706,-999.0,50.57486,96.44968
2018,5,179,2,7,30,81.908,447.62335,-999.0,50.57486,96.42884
2018,5,179,2,7,30,82.313,447.68896,-999.0,50.57486,96.42884
2018,5,179,2,7,31,82.918,448.37497,-999.0,50.57486,96.42884
2018,5,179,2,7,31,83.324,448.2365,-999.0,50.57486,96.42884
2018,5,179,2,7,32,83.928,448.27573,-999.0,50.57486,96.44968
2018,5,179,2,7,32,84.533,449.05273,-999.0,50.57486,96.42884
2018,5,179,2,7,33,84.938,449.7309,-999.0,50.57486,96.42884
2018,5,179,2,7,33,85.542,449.22217,-999.0,50.57486,96.42884
2018,5,179,2,7,34,85.945,449.6855,-999.0,50.57486,96.42884
2018,5,179,2,7,34,86.55,450.34378,-999.0,50.57486,96.42884
2018,5,179,2,7,35,86.955,450.00372,-999.0,50.57486,96.42884
2018,5,179,2,7,35,87.559,448.98553,-999.0,50.60057,96.44968
2018,5,179,2,7,36,87.964,447.59982,-999.0,50.60057,96.42884
2018,5,179,2,7,36,88.569,448.05225,-999.0,50.60057,96.44968
2018,5,179,2,7,37,88.974,449.19888,-999.0,50.60057,96.44968
2018,5,179,2,7,37,89.579,450.06934,-999.0,50.60057,96.42884
2018,5,179,2,7,38,89.985,449.57422,-999.0,50.60057,96.42884
2018,5,179,2,7,38,90.589,449.9314,-999.0,50.57486,96.44968
2018,5,179,2,7,39,91.194,451.4944,-999.0,50.57486,96.42884
2018,5,179,2,7,39,91.597,450.96216,-999.0,50.57486,96.42884
2018,5,179,2,7,40,92.201,449.52637,-999.0,50.57486,96.42884
2018,5,179,2,7,41,92.604,449.47375,-999.0,50.57486,96.42884
2018,5,179,2,7,41,93.209,449.8665,-999.0,50.57486,96.44968
2018,5,179,2,7,42,93.614,450.34033,-999.0,50.57486,96.42884
2018,5,179,2,7,42,94.22,450.0562,-999.0,50.57486,96.42884
2018,5,179,2,7,43,94.625,449.1897,-999.0,50.57486,96.42884
2018,5,179,2,7,43,95.228,449.89166,-999.0,50.57486,96.44968
2018,5,179,2,7,44,95.632,450.03207,-999.0,50.57486,96.44968
2018,5,179,2,7,44,96.239,449.38776,-999.0,50.60057,96.44968
2018,5,179,2,7,45,96.644,449.6051,-999.0,50.60057,96.42884
2018,5,179,2,7,45,97.249,449.6701,-999.0,50.60057,96.44968
2018,5,179,2,7,46,97.653,450.04657,-999.0,50.60057,96.42884
2018,5,179,2,7,46,98.257,449.9038,-999.0,50.57486,96.42884
2018,5,179,2,7,47,98.862,450.2399,-999.0,50.57486,96.42884
2018,5,179,2,7,47,99.266,451.41965,-999.0,50.57486,96.42884
2018,5,179,2,7,48,99.871,452.312,-999.0,50.57486,96.42884
2018,5,179,2,7,48,100.274,452.0061,-999.0,50.57486,96.42884
2018,5,179,2,7,49,100.879,452.15906,-999.0,50.57486,96.42884
2018,5,179,2,7,49,101.282,451.93842,-999.0,50.57486,96.42884
2018,5,179,2,7,50,101.886,451.49042,-999.0,50.60057,96.42884
2018,5,179,2,7,50,102.29,451.5182,-999.0,50.60057,96.42884
2018,5,179,2,7,51,102.895,451.23096,-999.0,50.60057,96.42884
2018,5,179,2,7,51,103.298,450.81244,-999.0,50.57486,96.42884
2018,5,179,2,7,52,103.903,451.02542,-999.0,50.57486,96.42884
2018,5,179,2,7,52,104.308,451.79855,-999.0,50.57486,96.42884
2018,5,179,2,7,53,104.913,452.75235,-999.0,50.57486,96.42884
2018,5,179,2,7,53,105.318,451.70993,-999.0,50.57486,96.42884
2018,5,179,2,7,54,105.924,450.86206,-999.0,50.57486,96.42884
2018,5,179,2,7,54,106.528,452.28918,-999.0,50.57486,96.42884
2018,5,179,2,7,55,106.93,452.80145,-999.0,50.57486,96.44968
2018,5,179,2,7,55,107.535,453.96317,-999.0,50.57486,96.42884
2018,5,179,2,7,56,107.94,454.53882,-999.0,50.57486,96.42884
2018,5,179,2,7,56,108.408,454.75836,-999.0,50.57486,96.44968
2018,5,179,2,7,57,109.015,455.8737,-999.0,50.57486,96.42884
2018,5,179,2,7,58,109.619,455.45557,-999.0,50.57486,96.42884
