Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,176,4,27,41,22.248,439.3494,-999.0,50.60057,97.15646
2018,5,176,4,27,42,22.856,446.68555,-999.0,50.60057,97.14299
2018,5,176,4,27,42,23.264,458.8138,-999.0,50.60057,97.14299
2018,5,176,4,27,43,23.873,460.72058,-999.0,50.60057,97.14299
2018,5,176,4,27,43,24.281,452.6781,-999.0,50.57486,97.14299
2018,5,176,4,27,44,24.888,449.26202,-999.0,50.57486,97.14299
2018,5,176,4,27,44,25.297,455.55658,-999.0,50.57486,97.14299
2018,5,176,4,27,45,25.904,469.11017,-999.0,50.57486,97.15646
2018,5,176,4,27,45,26.312,482.21442,-999.0,50.60057,97.15646
2018,5,176,4,27,46,26.919,482.05154,-999.0,50.60057,97.15646
2018,5,176,4,27,46,27.327,471.47034,-999.0,50.60057,97.15646
2018,5,176,4,27,47,27.934,463.1894,-999.0,50.60057,97.15646
2018,5,176,4,27,47,28.343,462.62436,-999.0,50.60057,97.15646
2018,5,176,4,27,48,28.95,467.2957,-999.0,50.60057,97.15646
2018,5,176,4,27,48,29.356,471.21344,-999.0,50.60057,97.15646
2018,5,176,4,27,49,29.965,473.3826,-999.0,50.60057,97.15646
2018,5,176,4,27,49,30.373,473.71365,-999.0,50.60057,97.15646
2018,5,176,4,27,50,30.983,473.96857,-999.0,50.60057,97.15646
2018,5,176,4,27,50,31.593,474.52826,-999.0,50.60057,97.15646
2018,5,176,4,27,51,31.997,474.80505,-999.0,50.60057,97.15646
2018,5,176,4,27,51,32.604,475.36615,-999.0,50.60057,97.15646
2018,5,176,4,27,52,33.013,475.54602,-999.0,50.60057,97.15646
2018,5,176,4,27,52,33.624,475.26886,-999.0,50.57486,97.15646
2018,5,176,4,27,53,34.031,474.84024,-999.0,50.57486,97.15646
2018,5,176,4,27,53,34.638,475.19995,-999.0,50.57486,97.15646
2018,5,176,4,27,54,35.046,475.12537,-999.0,50.57486,97.15646
2018,5,176,4,27,54,35.653,474.82123,-999.0,50.57486,97.15646
2018,5,176,4,27,55,36.058,474.99142,-999.0,50.60057,97.15646
2018,5,176,4,27,55,36.666,475.94238,-999.0,50.60057,97.15646
2018,5,176,4,27,56,37.075,477.49298,-999.0,50.57486,97.15646
2018,5,176,4,27,56,37.683,478.27103,-999.0,50.57486,97.15646
2018,5,176,4,27,57,38.09,478.5116,-999.0,50.57486,97.14299
2018,5,176,4,27,57,38.699,479.84705,-999.0,50.57486,97.14299
2018,5,176,4,27,58,39.105,481.47363,-999.0,50.60057,97.14299
2018,5,176,4,27,58,39.714,482.50647,-999.0,50.60057,97.14299
2018,5,176,4,27,59,40.121,483.39777,-999.0,50.60057,97.15646
2018,5,176,4,27,59,40.73,484.10037,-999.0,50.60057,97.15646
2018,5,176,4,28,0,41.138,485.08255,-999.0,50.60057,97.15646
2018,5,176,4,28,0,41.747,485.5996,-999.0,50.60057,97.15646
2018,5,176,4,28,1,42.155,487.37048,-999.0,50.60057,97.15646
2018,5,176,4,28,2,42.765,489.2314,-999.0,50.60057,97.15646
2018,5,176,4,28,2,43.172,489.48715,-999.0,50.60057,97.15646
2018,5,176,4,28,3,43.781,490.34027,-999.0,50.60057,97.15646
2018,5,176,4,28,3,44.391,491.35556,-999.0,50.57486,97.15646
2018,5,176,4,28,4,44.798,492.1662,-999.0,50.57486,97.15646
2018,5,176,4,28,4,45.408,493.2268,-999.0,50.57486,97.15646
2018,5,176,4,28,5,45.815,493.94107,-999.0,50.57486,97.15646
2018,5,176,4,28,5,46.424,493.80093,-999.0,50.60057,97.15646
2018,5,176,4,28,6,46.832,494.28983,-999.0,50.60057,97.15646
2018,5,176,4,28,6,47.441,495.34247,-999.0,50.60057,97.15646
2018,5,176,4,28,7,47.847,496.58057,-999.0,50.60057,97.15646
