Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI840>
<LI840><DATA><CEL,Tim Rademacher,Exp2018,12pxp3,NA,NA,20180705_144757,-72.18916655,42.5362364,347.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
