Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI820,Brooklynn Davis,SoilResp2018,04p2,19.9,NA,20180629_134731,-72.18895838,42.53588422,338.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
