Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI820,Monica Velasco,SoilResp2018,05p2,13p8,NA,20180626_105807,-72.1889579,42.53599608,338.0,NaN,NaN,NaN,2018.0000
