Instrument,Operator Name,Site Name,Sample ID,Temperature,Comments,Time and Date,Longitude,Latitude,Elevation,R Squared,Regression Slope,Standard Error,X Start Range,X End Range,AppVersion
LI820,Kyle Wyche,SoilResp2018,05p2,13.5,NA,20180626_083058,-72.18902676,42.53602768,358.0,NaN,NaN,NaN,2018.0000,2018.0000,0.9.1
