Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,177,7,49,12,17.407,444.685,10.82,51.2787,98.179596
2018,5,177,7,49,13,18.013,444.71204,10.8161,51.2787,98.2011
2018,5,177,7,49,13,18.419,445.22202,10.8219,51.3051,98.179596
2018,5,177,7,49,14,19.039,445.68298,10.8239,51.3051,98.179596
2018,5,177,7,49,14,19.446,444.87302,10.8136,51.3051,98.2011
2018,5,177,7,49,15,20.052,445.047,10.8095,51.3051,98.2011
2018,5,177,7,49,15,20.458,445.774,10.8205,51.3051,98.179596
2018,5,177,7,49,16,21.068,445.62897,10.8386,51.3316,98.179596
2018,5,177,7,49,17,21.675,445.995,10.8414,51.3051,98.158104
2018,5,177,7,49,17,22.08,445.421,10.8445,51.3051,98.179596
2018,5,177,7,49,18,22.687,445.352,10.8437,51.3051,98.2011
2018,5,177,7,49,18,23.093,445.805,10.8402,51.3051,98.1366
2018,5,177,7,49,19,23.701,445.74298,10.825,51.3051,98.158104
2018,5,177,7,49,19,24.111,445.78598,10.8223,51.3051,98.179596
2018,5,177,7,49,20,24.717,445.586,10.8385,51.3051,98.179596
2018,5,177,7,49,20,25.123,445.80002,10.8364,51.3051,98.179596
2018,5,177,7,49,21,25.729,445.878,10.8323,51.2787,98.179596
2018,5,177,7,49,21,26.536,446.214,10.8344,51.2787,98.179596
2018,5,177,7,49,22,26.742,446.97498,10.832,51.3051,98.179596
2018,5,177,7,49,22,27.153,446.437,10.8448,51.3051,98.179596
2018,5,177,7,49,23,27.76,445.85098,10.8474,51.3051,98.2011
2018,5,177,7,49,23,28.169,446.53,10.8382,51.3051,98.2011
2018,5,177,7,49,24,28.778,446.94098,10.8438,51.3051,98.179596
2018,5,177,7,49,24,29.184,446.67902,10.8423,51.3051,98.158104
2018,5,177,7,49,25,29.791,446.62097,10.8385,51.3051,98.179596
2018,5,177,7,49,25,30.198,446.734,10.8293,51.3051,98.179596
2018,5,177,7,49,26,30.804,447.351,10.8391,51.3051,98.158104
2018,5,177,7,49,27,31.615,447.64703,10.8475,51.3051,98.179596
2018,5,177,7,49,27,31.82,447.356,10.8386,51.3051,98.158104
2018,5,177,7,49,27,32.226,447.51602,10.8369,51.2787,98.158104
2018,5,177,7,49,28,32.835,447.60898,10.8346,51.2787,98.179596
2018,5,177,7,49,28,33.443,447.711,10.8452,51.3051,98.179596
2018,5,177,7,49,29,33.848,447.90704,10.8489,51.3051,98.2011
2018,5,177,7,49,29,34.452,448.044,10.8428,51.3051,98.179596
2018,5,177,7,49,30,34.857,448.022,10.8464,51.3051,98.2011
2018,5,177,7,49,30,35.469,448.102,10.8471,51.3051,98.2011
2018,5,177,7,49,31,35.875,448.01697,10.8246,51.3051,98.2011
2018,5,177,7,49,32,36.681,448.676,10.8296,51.3051,98.179596
2018,5,177,7,49,32,37.494,447.86102,10.8563,51.3051,98.179596
2018,5,177,7,49,33,37.9,448.707,10.8566,51.3051,98.158104
2018,5,177,7,49,33,38.506,448.593,10.8567,51.3051,98.179596
2018,5,177,7,49,34,38.913,448.82004,10.8505,51.3051,98.158104
2018,5,177,7,49,34,39.522,448.61395,10.8451,51.3051,98.179596
2018,5,177,7,49,35,39.929,448.70602,10.8509,51.3051,98.158104
2018,5,177,7,49,35,40.533,449.133,10.8479,51.3051,98.158104
2018,5,177,7,49,36,41.139,449.149,10.8517,51.2787,98.158104
2018,5,177,7,49,36,41.545,449.008,10.8428,51.2787,98.2011
