Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,177,5,45,53,13.279,453.38434,-999.0,50.57486,97.791664
2018,5,177,5,45,54,13.681,453.64606,-999.0,50.57486,97.791664
2018,5,177,5,45,54,14.284,453.6048,-999.0,50.57486,97.791664
2018,5,177,5,45,55,14.686,453.5581,-999.0,50.57486,97.791664
2018,5,177,5,45,55,15.29,454.04773,-999.0,50.57486,97.791664
2018,5,177,5,45,56,15.894,454.24423,-999.0,50.57486,97.791664
2018,5,177,5,45,56,16.296,454.5327,-999.0,50.57486,97.791664
2018,5,177,5,45,57,16.899,455.2904,-999.0,50.57486,97.791664
2018,5,177,5,45,57,17.302,454.9621,-999.0,50.57486,97.791664
2018,5,177,5,45,58,17.905,454.6438,-999.0,50.57486,97.791664
2018,5,177,5,45,58,18.31,454.99274,-999.0,50.549057,97.791664
2018,5,177,5,45,59,18.92,454.79538,-999.0,50.549057,97.791664
2018,5,177,5,45,59,19.325,454.62946,-999.0,50.549057,97.791664
2018,5,177,5,46,0,19.929,454.6543,-999.0,50.549057,97.791664
2018,5,177,5,46,0,20.333,454.90665,-999.0,50.549057,97.791664
2018,5,177,5,46,1,20.937,455.84296,-999.0,50.549057,97.791664
2018,5,177,5,46,1,21.34,455.98022,-999.0,50.549057,97.791664
2018,5,177,5,46,2,21.943,455.92126,-999.0,50.549057,97.791664
2018,5,177,5,46,2,22.547,456.32968,-999.0,50.57486,97.791664
2018,5,177,5,46,3,22.951,456.62198,-999.0,50.57486,97.791664
2018,5,177,5,46,3,23.556,457.346,-999.0,50.57486,97.791664
2018,5,177,5,46,4,23.958,457.95303,-999.0,50.549057,97.791664
2018,5,177,5,46,4,24.561,458.28394,-999.0,50.549057,97.791664
2018,5,177,5,46,5,24.966,458.02188,-999.0,50.549057,97.791664
2018,5,177,5,46,5,25.568,456.8182,-999.0,50.549057,97.791664
2018,5,177,5,46,6,25.972,456.79407,-999.0,50.57486,97.791664
2018,5,177,5,46,6,26.575,457.56586,-999.0,50.57486,97.791664
2018,5,177,5,46,7,26.979,457.37268,-999.0,50.57486,97.791664
2018,5,177,5,46,7,27.584,457.80914,-999.0,50.57486,97.791664
2018,5,177,5,46,8,27.99,457.79718,-999.0,50.57486,97.791664
2018,5,177,5,46,9,28.794,457.31613,-999.0,50.57486,97.791664
2018,5,177,5,46,9,29.198,457.7867,-999.0,50.57486,97.791664
2018,5,177,5,46,9,29.601,458.18384,-999.0,50.57486,97.791664
2018,5,177,5,46,10,30.206,458.92914,-999.0,50.57486,97.791664
2018,5,177,5,46,10,30.609,460.02612,-999.0,50.57486,97.791664
2018,5,177,5,46,11,31.213,460.3928,-999.0,50.57486,97.791664
2018,5,177,5,46,11,31.616,460.87384,-999.0,50.57486,97.791664
2018,5,177,5,46,12,32.218,461.2768,-999.0,50.549057,97.791664
2018,5,177,5,46,12,32.621,460.4071,-999.0,50.549057,97.791664
2018,5,177,5,46,13,33.224,460.08673,-999.0,50.549057,97.791664
2018,5,177,5,46,13,33.629,460.5523,-999.0,50.549057,97.791664
2018,5,177,5,46,14,34.232,461.6287,-999.0,50.57486,97.791664
2018,5,177,5,46,15,34.837,461.65045,-999.0,50.549057,97.791664
2018,5,177,5,46,15,35.24,461.87698,-999.0,50.549057,97.791664
2018,5,177,5,46,16,35.844,462.15976,-999.0,50.549057,97.791664
2018,5,177,5,46,16,36.246,461.2566,-999.0,50.549057,97.791664
2018,5,177,5,46,17,36.85,461.4347,-999.0,50.57486,97.791664
2018,5,177,5,46,17,37.254,461.28598,-999.0,50.57486,97.791664
2018,5,177,5,46,18,37.861,462.0357,-999.0,50.57486,97.791664
2018,5,177,5,46,18,38.266,463.14124,-999.0,50.57486,97.791664
2018,5,177,5,46,19,38.872,464.0683,-999.0,50.57486,97.791664
2018,5,177,5,46,19,39.277,463.90265,-999.0,50.549057,97.791664
2018,5,177,5,46,20,39.882,463.26706,-999.0,50.549057,97.791664
2018,5,177,5,46,20,40.287,464.76526,-999.0,50.549057,97.791664
2018,5,177,5,46,21,40.891,463.29633,-999.0,50.549057,97.791664
2018,5,177,5,46,21,41.296,462.5972,-999.0,50.57486,97.791664
2018,5,177,5,46,22,41.901,463.14783,-999.0,50.57486,97.791664
2018,5,177,5,46,22,42.505,462.8745,-999.0,50.57486,97.791664
2018,5,177,5,46,23,42.908,464.3216,-999.0,50.57486,97.791664
2018,5,177,5,46,23,43.514,464.33905,-999.0,50.549057,97.791664
2018,5,177,5,46,24,43.916,463.54456,-999.0,50.549057,97.791664
2018,5,177,5,46,24,44.521,463.7292,-999.0,50.549057,97.791664
2018,5,177,5,46,25,44.924,464.67877,-999.0,50.549057,97.791664
2018,5,177,5,46,25,45.53,467.72272,-999.0,50.57486,97.791664
2018,5,177,5,46,26,45.933,468.16592,-999.0,50.57486,97.791664
2018,5,177,5,46,26,46.54,465.69183,-999.0,50.57486,97.791664
2018,5,177,5,46,27,46.943,465.46014,-999.0,50.57486,97.791664
2018,5,177,5,46,27,47.548,466.15695,-999.0,50.57486,97.791664
2018,5,177,5,46,28,47.95,466.8084,-999.0,50.57486,97.791664
2018,5,177,5,46,28,48.555,466.24832,-999.0,50.57486,97.791664
2018,5,177,5,46,29,49.158,465.6054,-999.0,50.57486,97.791664
2018,5,177,5,46,29,49.56,466.76102,-999.0,50.57486,97.791664
2018,5,177,5,46,30,50.165,467.8029,-999.0,50.57486,97.791664
2018,5,177,5,46,30,50.568,468.16187,-999.0,50.57486,97.791664
2018,5,177,5,46,31,51.171,469.4494,-999.0,50.57486,97.791664
2018,5,177,5,46,31,51.576,470.27948,-999.0,50.57486,97.791664
2018,5,177,5,46,32,52.18,470.66565,-999.0,50.57486,97.791664
2018,5,177,5,46,32,52.584,470.14825,-999.0,50.57486,97.791664
2018,5,177,5,46,33,53.189,468.41132,-999.0,50.57486,97.791664
2018,5,177,5,46,34,53.793,467.7848,-999.0,50.57486,97.791664
2018,5,177,5,46,34,54.196,468.5971,-999.0,50.57486,97.791664
2018,5,177,5,46,34,54.6,468.57257,-999.0,50.57486,97.791664
2018,5,177,5,46,35,55.205,468.69537,-999.0,50.57486,97.791664
