Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,177,5,8,40,72.213,486.767,9.36422,51.3315,98.062805
2018,5,177,5,8,41,72.615,486.77002,9.34579,51.3315,98.0843
2018,5,177,5,8,41,73.019,486.714,9.34703,51.3315,98.062805
2018,5,177,5,8,42,73.621,487.178,9.36456,51.3315,98.062805
2018,5,177,5,8,42,74.229,487.57,9.36723,51.3315,98.0843
2018,5,177,5,8,44,75.448,488.817,9.34761,51.3315,98.062805
2018,5,177,5,8,44,76.258,488.43597,9.35391,51.3315,98.055
2018,5,177,5,8,45,76.664,488.898,9.34649,51.3051,98.055
2018,5,177,5,8,45,77.071,489.29102,9.35019,51.3051,98.062805
2018,5,177,5,8,46,77.678,489.301,9.3459,51.2787,98.062805
2018,5,177,5,8,46,78.083,489.71802,9.32775,51.2787,98.0843
2018,5,177,5,8,47,78.69,490.25403,9.33126,51.3051,98.0843
2018,5,177,5,8,47,79.297,489.581,9.33696,51.3051,98.0843
2018,5,177,5,8,48,79.703,489.328,9.34792,51.3051,98.0843
2018,5,177,5,8,48,80.11,489.98102,9.3587,51.3051,98.062805
2018,5,177,5,8,49,80.716,490.135,9.35951,51.3315,98.0843
2018,5,177,5,8,49,81.323,489.73697,9.35835,51.3315,98.062805
2018,5,177,5,8,50,81.729,489.05798,9.36208,51.3315,98.062805
2018,5,177,5,8,50,82.137,489.78302,9.36482,51.3315,98.0979
2018,5,177,5,8,51,82.744,490.899,9.35227,51.3315,98.0764
2018,5,177,5,8,51,83.15,490.25,9.35035,51.3051,98.0764
2018,5,177,5,8,52,83.757,490.72998,9.35163,51.2787,98.0764
2018,5,177,5,8,52,84.163,491.642,9.3549,51.2787,98.062805
2018,5,177,5,8,53,84.77,491.406,9.35763,51.2787,98.062805
2018,5,177,5,8,53,85.176,491.59003,9.36232,51.2787,98.062805
2018,5,177,5,8,54,85.983,491.706,9.36248,51.2787,98.062805
2018,5,177,5,8,54,86.389,491.15402,9.34969,51.2787,98.0843
2018,5,177,5,8,55,86.795,491.294,9.36288,51.2787,98.062805
2018,5,177,5,8,55,87.401,491.65802,9.36448,51.2787,98.062805
2018,5,177,5,8,56,87.807,491.784,9.35875,51.2787,98.0843
2018,5,177,5,8,56,88.414,491.865,9.36323,51.2787,98.0843
2018,5,177,5,8,57,88.82,492.61597,9.37252,51.3051,98.062805
2018,5,177,5,8,57,89.426,492.687,9.37549,51.3051,98.062805
2018,5,177,5,8,58,89.833,492.06,9.368,51.3051,98.0979
2018,5,177,5,8,58,90.44,492.39502,9.36542,51.3051,98.0979
2018,5,177,5,8,59,91.247,492.01297,9.37382,51.2787,98.0764
2018,5,177,5,9,0,91.449,491.94,9.38132,51.2787,98.0764
2018,5,177,5,9,0,91.86,492.80502,9.39558,51.2787,98.0414
2018,5,177,5,9,1,92.467,492.17102,9.38682,51.2787,98.0843
2018,5,177,5,9,1,92.872,492.952,9.37898,51.2787,98.0414
2018,5,177,5,9,2,93.479,492.39304,9.39465,51.2787,98.062805
2018,5,177,5,9,2,93.885,492.46802,9.39038,51.2787,98.062805
2018,5,177,5,9,3,94.492,493.85602,9.38323,51.2787,98.062805
