Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,6,194,1,17,19,96.298,486.365,16.867,31.271301,97.8508
2018,6,194,1,17,19,96.704,484.66904,16.8905,31.2992,97.8508
2018,6,194,1,17,20,97.309,484.01495,16.8836,31.313301,97.8508
2018,6,194,1,17,20,97.715,484.415,16.8731,31.341301,97.8508
2018,6,194,1,17,21,98.32,484.572,16.8759,31.3693,97.8586
2018,6,194,1,17,21,98.926,484.08298,16.8836,31.3973,97.8586
2018,6,194,1,17,22,99.531,483.069,16.8844,31.4254,97.8586
2018,6,194,1,17,22,99.935,483.235,16.8793,31.4674,97.8586
2018,6,194,1,17,23,100.54,484.17902,16.8774,31.5097,97.8586
2018,6,194,1,17,24,101.349,484.247,16.8832,31.566,97.8586
2018,6,194,1,17,24,101.954,484.45203,16.8906,31.5942,97.8586
2018,6,194,1,17,25,102.36,484.96097,16.9111,31.6224,97.89369
2018,6,194,1,17,25,102.965,485.365,16.9347,31.6506,97.8508
2018,6,194,1,17,26,103.37,486.25494,16.924,31.678902,97.8508
2018,6,194,1,17,26,103.976,487.31,16.93,31.7071,97.8508
2018,6,194,1,17,27,104.381,488.563,16.9398,31.735401,97.8508
2018,6,194,1,17,27,104.986,489.30203,16.9429,31.749699,97.8722
2018,6,194,1,17,28,105.39,488.92596,16.9702,31.778,97.8586
2018,6,194,1,17,28,105.994,488.89697,16.9912,31.8063,97.837204
2018,6,194,1,17,29,106.598,488.24802,16.9882,31.8347,97.8586
2018,6,194,1,17,29,107.003,487.58002,16.9911,31.8631,97.8722
2018,6,194,1,17,30,107.609,486.967,16.9816,31.8915,97.89369
2018,6,194,1,17,30,108.013,486.82297,16.9878,31.919899,97.89369
2018,6,194,1,17,31,108.62,486.44598,17.0058,31.9628,97.89369
2018,6,194,1,17,31,109.024,486.12198,17.0124,32.0054,97.8722
2018,6,194,1,17,32,109.628,486.14404,17.0107,32.033897,97.8722
2018,6,194,1,17,32,110.032,485.755,17.0142,32.0624,97.8722
2018,6,194,1,17,33,110.635,486.346,17.0219,32.091,97.8508
2018,6,194,1,17,34,111.039,486.805,17.0234,32.1054,97.8508
2018,6,194,1,17,34,111.644,486.99496,17.0253,32.119602,97.8508
2018,6,194,1,17,35,112.046,487.03198,17.0246,32.1482,97.8722
2018,6,194,1,17,35,112.651,486.949,17.0337,32.1768,97.8722
2018,6,194,1,17,36,113.056,487.539,17.0443,32.2055,97.8722
2018,6,194,1,17,36,113.662,487.513,17.0517,32.219997,97.8586
2018,6,194,1,17,37,114.266,486.982,17.0551,32.2629,97.8801
2018,6,194,1,17,37,114.671,486.615,17.0646,32.3061,97.8722
2018,6,194,1,17,38,115.276,486.00897,17.046,32.3349,97.89369
2018,6,194,1,17,38,115.679,485.89203,17.0502,32.3637,97.89369
2018,6,194,1,17,39,116.287,485.75702,17.0696,32.392498,97.8722
2018,6,194,1,17,39,116.691,485.952,17.0604,32.4213,97.8722
2018,6,194,1,17,40,117.295,486.70996,17.0556,32.4501,97.8722
2018,6,194,1,17,40,117.698,487.879,17.0703,32.479,97.8722
2018,6,194,1,17,41,118.301,488.898,17.0899,32.5079,97.8722
2018,6,194,1,17,41,118.706,489.31198,17.0859,32.5368,97.8508
2018,6,194,1,17,42,119.511,488.755,17.0911,32.5657,97.8722
2018,6,194,1,17,42,119.715,488.163,17.1144,32.5804,97.8722
2018,6,194,1,17,43,120.32,487.666,17.1136,32.6094,97.8508
2018,6,194,1,17,43,120.925,487.524,17.1047,32.6384,97.8586
2018,6,194,1,17,44,121.329,487.69397,17.0959,32.6674,97.8801
2018,6,194,1,17,44,121.934,487.809,17.107,32.6964,97.8722
2018,6,194,1,17,45,122.339,487.63,17.1049,32.725502,97.89369
2018,6,194,1,17,45,122.943,488.43597,17.1168,32.7546,97.89369
2018,6,194,1,17,46,123.347,489.549,17.1311,32.7837,97.8722
2018,6,194,1,17,46,123.951,490.02,17.1236,32.8273,97.89369
2018,6,194,1,17,47,124.355,490.60303,17.1485,32.8565,97.8722
2018,6,194,1,17,47,124.961,490.305,17.1584,32.8857,97.8508
2018,6,194,1,17,48,125.366,489.524,17.149,32.9149,97.8722
2018,6,194,1,17,48,125.971,489.612,17.1636,32.9297,97.8508
2018,6,194,1,17,49,126.375,489.06998,17.1601,32.9441,97.8722
2018,6,194,1,17,49,126.98,489.04602,17.1744,32.9735,97.8508
2018,6,194,1,17,50,127.586,489.478,17.1862,33.0027,97.8508
2018,6,194,1,17,50,127.99,489.91397,17.1828,33.0321,97.8508
2018,6,194,1,17,51,128.596,489.64502,17.1849,33.046898,97.8586
2018,6,194,1,17,51,129.0,489.738,17.1943,33.076202,97.8586
2018,6,194,1,17,52,129.605,490.15002,17.1869,33.1056,97.8722
2018,6,194,1,17,52,130.01,490.448,17.1943,33.135,97.89369
2018,6,194,1,17,53,130.629,491.076,17.2189,33.1645,97.8508
2018,6,194,1,17,54,131.035,491.11298,17.223,33.2088,97.8508
2018,6,194,1,17,54,131.641,490.878,17.2227,33.2529,97.89369
2018,6,194,1,17,55,132.044,490.94397,17.2311,33.2824,97.8722
2018,6,194,1,17,55,132.647,490.64297,17.2363,33.312,97.8722
2018,6,194,1,17,56,133.05,490.36102,17.2364,33.312,97.8508
2018,6,194,1,17,56,133.656,490.31403,17.2336,33.341602,97.8508
2018,6,194,1,17,57,134.059,490.134,17.2435,33.3712,97.8508
2018,6,194,1,17,57,134.665,489.856,17.247,33.3858,97.8722
2018,6,194,1,17,58,135.27,490.173,17.2481,33.4158,97.8722
2018,6,194,1,17,58,135.674,490.67703,17.2416,33.4455,97.8508
2018,6,194,1,17,59,136.279,490.672,17.2432,33.4752,97.8722
2018,6,194,1,17,59,136.686,491.482,17.2501,33.5049,97.8801
2018,6,194,1,18,0,137.29,491.99402,17.2548,33.5346,97.8801
2018,6,194,1,18,0,137.695,492.08698,17.2635,33.5644,97.8722
2018,6,194,1,18,1,138.299,492.03903,17.2753,33.5942,97.8722
2018,6,194,1,18,1,138.703,492.18298,17.2923,33.6387,97.8722
2018,6,194,1,18,2,139.306,492.35602,17.2844,33.6686,97.8722
2018,6,194,1,18,2,139.71,492.384,17.2914,33.698498,97.8508
2018,6,194,1,18,3,140.315,492.384,17.2809,33.7136,97.8722
2018,6,194,1,18,3,140.719,492.247,17.2925,33.7435,97.8508
2018,6,194,1,18,4,141.323,492.32602,17.3128,33.7734,97.8508
2018,6,194,1,18,4,141.728,492.75897,17.3076,33.7883,97.8722
2018,6,194,1,18,5,142.334,493.12402,17.3175,33.803402,97.8586
2018,6,194,1,18,5,142.938,493.136,17.3233,33.833397,97.8586
2018,6,194,1,18,6,143.342,493.77597,17.3245,33.8634,97.8586
2018,6,194,1,18,6,143.947,493.918,17.3083,33.8935,97.8801
2018,6,194,1,18,7,144.354,493.80896,17.3082,33.9236,97.8801
2018,6,194,1,18,7,144.959,493.75302,17.3262,33.953598,97.8801
2018,6,194,1,18,8,145.365,493.44202,17.3317,33.9838,97.8586
2018,6,194,1,18,8,145.969,493.974,17.3199,34.014,97.8722
2018,6,194,1,18,9,146.373,494.502,17.3332,34.044098,97.8722
2018,6,194,1,18,9,146.977,494.557,17.3559,34.0743,97.8722
2018,6,194,1,18,10,147.381,494.709,17.3539,34.1045,97.8508
2018,6,194,1,18,10,147.985,494.643,17.3449,34.1348,97.8722
2018,6,194,1,18,11,148.391,494.969,17.3531,34.1498,97.8508
2018,6,194,1,18,11,148.996,495.229,17.3427,34.1651,97.8722
2018,6,194,1,18,12,149.401,495.929,17.351,34.1954,97.8722
2018,6,194,1,18,12,150.006,495.488,17.3492,34.2257,97.8722
2018,6,194,1,18,13,150.612,495.7,17.3523,34.2561,97.8722
2018,6,194,1,18,13,151.017,495.905,17.3714,34.2865,97.8722
2018,6,194,1,18,14,151.621,496.232,17.3614,34.3169,97.8722
2018,6,194,1,18,14,152.026,497.123,17.3566,34.3473,97.8722
2018,6,194,1,18,15,152.632,496.479,17.3809,34.3627,97.8722
2018,6,194,1,18,16,153.036,495.84598,17.398,34.3932,97.8722
2018,6,194,1,18,16,153.64,496.64697,17.4015,34.4237,97.8722
2018,6,194,1,18,17,154.045,497.101,17.3988,34.4694,97.8722
2018,6,194,1,18,17,154.649,496.45,17.3942,34.4999,97.8722
2018,6,194,1,18,18,155.054,496.12198,17.393,34.5154,97.89369
2018,6,194,1,18,18,155.659,496.914,17.4015,34.5305,97.8508
2018,6,194,1,18,19,156.063,497.135,17.3965,34.5612,97.8508
2018,6,194,1,18,19,156.667,497.379,17.402,34.5767,97.8508
2018,6,194,1,18,20,157.272,497.503,17.4155,34.6073,97.8508
2018,6,194,1,18,20,157.677,497.98297,17.4252,34.6381,97.8508
2018,6,194,1,18,21,158.28,498.51898,17.422,34.653202,97.8586
2018,6,194,1,18,21,158.684,498.488,17.4306,34.684,97.8586
2018,6,194,1,18,22,159.289,498.29797,17.4304,34.714703,97.89369
2018,6,194,1,18,22,159.692,498.876,17.4241,34.7455,97.8801
2018,6,194,1,18,23,160.297,498.812,17.4289,34.7763,97.8586
2018,6,194,1,18,23,160.7,498.97098,17.4429,34.8228,97.8722
2018,6,194,1,18,24,161.305,499.224,17.4482,34.8537,97.8722
2018,6,194,1,18,24,161.712,498.461,17.4536,34.869,97.89369
2018,6,194,1,18,25,162.315,498.956,17.4516,34.8846,97.8722
2018,6,194,1,18,25,162.719,498.996,17.4425,34.9156,97.8722
2018,6,194,1,18,26,163.325,498.996,17.4587,34.9465,97.8508
2018,6,194,1,18,26,163.93,499.861,17.4663,34.9618,97.8508
2018,6,194,1,18,27,164.334,500.35202,17.4718,34.9776,97.8508
2018,6,194,1,18,27,164.939,500.083,17.4738,35.0086,97.8722
2018,6,194,1,18,28,165.343,501.049,17.4718,35.0396,97.837204
2018,6,194,1,18,28,165.947,501.083,17.4563,35.0707,97.8586
2018,6,194,1,18,29,166.352,500.91202,17.4712,35.1018,97.8586
2018,6,194,1,18,29,166.957,501.104,17.4771,35.133,97.8722
2018,6,194,1,18,30,167.362,501.46198,17.505,35.1641,97.8722
2018,6,194,1,18,30,167.966,501.72,17.5025,35.1954,97.8722
2018,6,194,1,18,31,168.37,501.627,17.4888,35.2266,97.8722
2018,6,194,1,18,31,168.975,501.612,17.5067,35.2578,97.8722
2018,6,194,1,18,32,169.379,501.70294,17.5037,35.2891,97.89369
2018,6,194,1,18,32,169.984,502.39404,17.5073,35.2891,97.8722
2018,6,194,1,18,33,170.391,501.69403,17.508,35.3204,97.8722
2018,6,194,1,18,33,170.996,501.76,17.5193,35.3518,97.8508
2018,6,194,1,18,34,171.401,502.332,17.5255,35.367702,97.8508
