Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,176,1,11,23,24.611,415.27258,-999.0,50.57486,96.8196
2018,5,176,1,11,24,25.218,414.88458,-999.0,50.57486,96.8196
2018,5,176,1,11,24,25.625,416.50586,-999.0,50.57486,96.8196
2018,5,176,1,11,25,26.234,417.42194,-999.0,50.57486,96.84053
2018,5,176,1,11,25,26.642,417.0031,-999.0,50.57486,96.85401
2018,5,176,1,11,26,27.25,417.28113,-999.0,50.57486,96.85401
2018,5,176,1,11,27,27.855,419.51593,-999.0,50.57486,96.83308
2018,5,176,1,11,27,28.261,421.12903,-999.0,50.57486,96.85401
2018,5,176,1,11,28,28.868,422.0421,-999.0,50.57486,96.85401
2018,5,176,1,11,28,29.273,422.99805,-999.0,50.57486,96.83308
2018,5,176,1,11,29,29.88,423.82574,-999.0,50.57486,96.8196
2018,5,176,1,11,29,30.287,425.51883,-999.0,50.57486,96.84053
2018,5,176,1,11,30,30.892,426.80914,-999.0,50.57486,96.84053
2018,5,176,1,11,30,31.296,427.4319,-999.0,50.57486,96.84053
2018,5,176,1,11,31,31.904,428.71396,-999.0,50.57486,96.84053
2018,5,176,1,11,31,32.307,428.8458,-999.0,50.57486,96.84053
2018,5,176,1,11,32,32.913,427.79535,-999.0,50.57486,96.84053
2018,5,176,1,11,32,33.32,427.3845,-999.0,50.57486,96.84053
2018,5,176,1,11,33,33.927,428.18427,-999.0,50.57486,96.84053
2018,5,176,1,11,33,34.333,431.81757,-999.0,50.57486,96.85401
2018,5,176,1,11,34,34.941,403.92792,-999.0,50.57486,96.85401
2018,5,176,1,11,34,35.348,492.3974,-999.0,50.57486,96.85401
2018,5,176,1,11,35,35.954,655.17346,-999.0,50.57486,96.85401
2018,5,176,1,11,35,36.359,585.6763,-999.0,50.57486,96.84053
2018,5,176,1,11,36,36.969,445.32928,-999.0,50.57486,96.84053
2018,5,176,1,11,36,37.575,409.36365,-999.0,50.57486,96.84053
2018,5,176,1,11,37,37.98,422.7394,-999.0,50.57486,96.84053
2018,5,176,1,11,37,38.588,423.43042,-999.0,50.57486,96.84053
2018,5,176,1,11,38,38.992,425.4001,-999.0,50.57486,96.84053
2018,5,176,1,11,38,39.6,430.7904,-999.0,50.57486,96.84053
2018,5,176,1,11,39,40.004,432.69037,-999.0,50.57486,96.84053
2018,5,176,1,11,39,40.612,433.88565,-999.0,50.57486,96.84053
2018,5,176,1,11,40,41.017,437.81305,-999.0,50.57486,96.84053
2018,5,176,1,11,40,41.624,441.18915,-999.0,50.57486,96.84053
2018,5,176,1,11,41,42.028,443.58765,-999.0,50.57486,96.84053
2018,5,176,1,11,41,42.635,445.16016,-999.0,50.57486,96.8196
2018,5,176,1,11,42,43.04,445.44348,-999.0,50.57486,96.84053
2018,5,176,1,11,42,43.646,445.0631,-999.0,50.57486,96.84053
2018,5,176,1,11,43,44.051,445.4532,-999.0,50.57486,96.84053
2018,5,176,1,11,43,44.658,445.41296,-999.0,50.57486,96.84053
2018,5,176,1,11,44,45.062,444.3255,-999.0,50.57486,96.83308
2018,5,176,1,11,44,45.667,446.0655,-999.0,50.57486,96.85401
2018,5,176,1,11,45,46.273,448.85034,-999.0,50.57486,96.84053
2018,5,176,1,11,45,46.678,449.64444,-999.0,50.57486,96.8196
2018,5,176,1,11,46,47.284,450.40405,-999.0,50.57486,96.84053
2018,5,176,1,11,46,47.689,450.1889,-999.0,50.57486,96.84053
2018,5,176,1,11,47,48.294,450.05142,-999.0,50.57486,96.8196
2018,5,176,1,11,47,48.699,450.06836,-999.0,50.57486,96.84053
2018,5,176,1,11,48,49.304,450.08612,-999.0,50.57486,96.8196
2018,5,176,1,11,49,49.708,450.83868,-999.0,50.57486,96.84053
2018,5,176,1,11,49,50.313,451.3853,-999.0,50.57486,96.84053
2018,5,176,1,11,50,50.718,452.18854,-999.0,50.57486,96.8196
2018,5,176,1,11,50,51.324,452.95914,-999.0,50.57486,96.8196
2018,5,176,1,11,51,51.729,452.5296,-999.0,50.57486,96.84053
2018,5,176,1,11,51,52.334,452.10068,-999.0,50.57486,96.84053
2018,5,176,1,11,52,52.739,452.24084,-999.0,50.57486,96.84053
2018,5,176,1,11,52,53.348,453.26306,-999.0,50.57486,96.84053
