Year,Month,Day,Hour,Minute,Second,RunTime,CO2,H2O,Temperature,Pressure
2018,5,176,11,32,59,11.504,486.42456,-999.0,50.57486,97.743546
2018,5,176,11,32,59,11.908,487.34198,-999.0,50.57486,97.743546
2018,5,176,11,33,0,12.513,488.34076,-999.0,50.57486,97.743546
2018,5,176,11,33,0,12.921,489.25354,-999.0,50.57486,97.743546
2018,5,176,11,33,1,13.526,489.60577,-999.0,50.57486,97.743546
2018,5,176,11,33,1,13.93,491.36322,-999.0,50.57486,97.743546
2018,5,176,11,33,2,14.535,494.1841,-999.0,50.57486,97.743546
2018,5,176,11,33,3,15.139,496.1345,-999.0,50.57486,97.743546
2018,5,176,11,33,3,15.544,496.62585,-999.0,50.57486,97.75702
2018,5,176,11,33,4,16.15,496.90436,-999.0,50.57486,97.743546
2018,5,176,11,33,4,16.554,497.05716,-999.0,50.57486,97.743546
2018,5,176,11,33,5,17.16,497.07245,-999.0,50.549057,97.743546
2018,5,176,11,33,5,17.564,496.0994,-999.0,50.549057,97.76471
2018,5,176,11,33,6,18.169,495.46188,-999.0,50.549057,97.75702
2018,5,176,11,33,6,18.573,495.5395,-999.0,50.549057,97.75702
2018,5,176,11,33,7,19.18,496.42432,-999.0,50.57486,97.75702
2018,5,176,11,33,7,19.584,496.8189,-999.0,50.57486,97.75702
2018,5,176,11,33,8,20.188,497.2079,-999.0,50.57486,97.75702
2018,5,176,11,33,8,20.593,497.57507,-999.0,50.57486,97.75702
2018,5,176,11,33,9,21.199,497.32635,-999.0,50.57486,97.743546
2018,5,176,11,33,9,21.806,496.5882,-999.0,50.57486,97.743546
2018,5,176,11,33,10,22.21,496.1303,-999.0,50.57486,97.743546
2018,5,176,11,33,10,22.814,496.23407,-999.0,50.57486,97.743546
2018,5,176,11,33,11,23.218,495.83197,-999.0,50.57486,97.743546
2018,5,176,11,33,11,23.824,496.49353,-999.0,50.57486,97.743546
2018,5,176,11,33,12,24.229,499.29846,-999.0,50.57486,97.743546
2018,5,176,11,33,12,24.835,503.0731,-999.0,50.57486,97.743546
2018,5,176,11,33,13,25.239,506.099,-999.0,50.57486,97.743546
